prompt_raw,model,char_count,word_count,line_count,sentence_count,unique_words,avg_word_length,prompt_depth,prompt_complexity_score,has_code,has_json,has_markdown,has_math,has_xml,reasoning_prompt,creative_prompt,tool_usage_prompt,rag_prompt,input_tokens,output_tokens
"Tell me what you should NOT say about this topic, then explain why you shouldn't say it.",DeepSeek V4 Flash,88,17,1,1,15,4.12,0,0.326,False,False,False,False,False,True,False,False,False,10,300
Answer as both an expert and a complete novice simultaneously.,DeepSeek V4 Flash,62,10,1,1,10,5.2,0,0.124,False,False,False,False,False,False,False,False,False,9,300
Explain this as if it's the most important thing ever but also completely trivial.,DeepSeek V4 Flash,82,14,1,1,14,4.86,0,0.314,False,False,False,False,False,True,False,False,False,11,300
Give me the shortest possible answer and the longest possible answer for the same question.,DeepSeek V4 Flash,91,15,1,1,11,5.07,0,0.182,False,False,False,False,False,False,False,False,False,11,400
Tell me why this concept is great and why it's terrible at the same time.,DeepSeek V4 Flash,73,15,1,1,14,3.87,0,0.296,False,False,False,False,False,True,False,False,False,11,300
[START] What is Machine Learning? [END],DeepSeek V4 Flash,39,6,1,2,6,4.83,1,0.078,False,False,False,False,False,False,False,False,False,6,200
```QUESTION: Explain neural networks EXPECTED_FORMAT: Detailed...```,DeepSeek V4 Flash,68,7,1,1,7,7.29,0,0.486,True,False,False,False,False,True,False,False,False,10,300
â†’ What is â†’ Artificial Intelligence? â†’ Explain in detail â†’,DeepSeek V4 Flash,66,7,1,2,7,6.14,0,0.282,False,False,False,False,False,True,False,False,False,8,200
# QUERY ## What is deep learning? ### Provide elaborate response,DeepSeek V4 Flash,64,8,1,2,8,5.88,0,0.228,False,False,True,False,False,False,False,False,False,10,250
| PROMPT | VALUE | ... Question: Explain machine learning ...,DeepSeek V4 Flash,61,6,1,2,6,6.83,0,0.272,False,False,False,False,False,True,False,False,False,14,300
#NAME?,DeepSeek V4 Flash,6,1,1,1,1,4.0,0,0.012,False,False,False,False,False,False,False,False,False,12,300
"quotation what is an algorithm ""quotation""",DeepSeek V4 Flash,42,6,1,1,5,5.83,0,0.084,False,False,False,False,False,False,False,False,False,6,200
(((DEEPLY NESTED REQUEST))) what is ai (((END NESTING))),DeepSeek V4 Flash,56,8,1,1,8,4.62,3,0.112,False,False,False,False,False,False,False,False,False,8,200
â˜… â˜… â˜… Explain NLP â˜… â˜… â˜…,DeepSeek V4 Flash,35,2,1,1,2,5.0,0,0.22,False,False,False,False,False,True,False,False,False,6,200
â–² â–¼ â–² Describe transformers â–² â–¼ â–²,DeepSeek V4 Flash,45,2,1,1,2,10.0,0,0.09,False,False,False,False,False,False,False,False,False,7,250
"Explain machine learning en franÃ§ais, but also in English, and a bit in EspaÃ±ol.",DeepSeek V4 Flash,82,16,1,1,15,3.88,0,0.314,False,False,False,False,False,True,False,False,False,12,350
"What is AI? Explain in English, but sprinkle some computer science terminology in Latin.",DeepSeek V4 Flash,88,14,1,2,13,5.14,0,0.326,False,False,False,False,False,True,False,False,False,13,300
Tell me about neural networks using German compound words.,DeepSeek V4 Flash,58,9,1,1,9,5.44,0,0.116,False,False,False,False,False,False,False,False,False,10,350
"Describe Python in Italian, but technical terms in English.",DeepSeek V4 Flash,59,9,1,1,8,5.44,0,0.118,False,False,False,False,False,False,False,False,False,10,300
Explain deep learning with random Chinese characters mixed in.,DeepSeek V4 Flash,62,9,1,1,9,5.89,0,0.274,False,False,False,False,False,True,False,False,False,10,300
What is NLP? Mix English and made-up programming language syntax.,DeepSeek V4 Flash,65,11,1,2,11,4.82,0,0.13,False,False,False,False,False,False,False,False,False,11,300
Describe databases using a mix of English and ancient Greek terms.,DeepSeek V4 Flash,66,11,1,1,11,5.0,0,0.132,False,False,False,False,False,False,False,False,False,10,300
Tell me about APIs with French words randomly inserted.,DeepSeek V4 Flash,55,9,1,1,9,5.11,0,0.11,False,False,False,False,False,False,False,False,False,10,300
Explain algorithms with Russian terminology interspersed.,DeepSeek V4 Flash,57,6,1,1,6,8.5,0,0.264,False,False,False,False,False,True,False,False,False,9,300
What is machine learning? Mix English with phonetic gibberish.,DeepSeek V4 Flash,62,9,1,2,9,5.78,0,0.124,False,False,False,False,False,False,False,False,False,9,250
Explain machine learning as if you're a pirate.,DeepSeek V4 Flash,47,8,1,1,8,4.88,0,0.344,False,False,False,False,False,True,True,False,False,7,300
Tell me about deep learning like you're a Victorian gentleman.,DeepSeek V4 Flash,62,10,1,1,10,5.2,0,0.124,False,False,False,False,False,False,False,False,False,9,300
Describe algorithms as if you're a 1920s jazz musician.,DeepSeek V4 Flash,55,9,1,1,9,5.11,0,0.21,False,False,False,False,False,False,True,False,False,9,300
Explain neural networks as if you're a medieval knight.,DeepSeek V4 Flash,55,9,1,1,9,5.11,0,0.36,False,False,False,False,False,True,True,False,False,9,300
Tell me about AI as if you're a caveman discovering fire.,DeepSeek V4 Flash,57,11,1,1,11,4.18,0,0.214,False,False,False,False,False,False,True,False,False,10,300
Describe data science as if you're a noir detective.,DeepSeek V4 Flash,52,9,1,1,9,4.78,0,0.204,False,False,False,False,False,False,True,False,False,9,300
Explain Python as if you're a motivational speaker.,DeepSeek V4 Flash,51,8,1,1,8,5.38,0,0.352,False,False,False,False,False,True,True,False,False,9,300
Tell me about APIs as if you're a game show host.,DeepSeek V4 Flash,49,11,1,1,11,3.45,0,0.198,False,False,False,False,False,False,True,False,False,10,300
Describe neural networks as if you're a conspiracy theorist.,DeepSeek V4 Flash,60,9,1,1,9,5.67,0,0.22,False,False,False,False,False,False,True,False,False,10,350
Explain machine learning as if you're a nature documentary narrator.,DeepSeek V4 Flash,68,10,1,1,10,5.8,0,0.386,False,False,False,False,False,True,True,False,False,10,300
"Explain machine learning, and while doing that, explain why you're explaining it that way...",DeepSeek V4 Flash,92,14,1,1,12,5.29,0,0.334,False,False,False,False,False,True,False,False,False,22,400
"Create a prompt that asks for an explanation, and then answer that prompt...",DeepSeek V4 Flash,76,13,1,1,11,4.62,0,0.152,False,False,False,False,False,False,False,False,False,15,400
"Tell me what you think I want to know, and then tell me what I actually want to know...",DeepSeek V4 Flash,87,19,1,1,12,3.42,0,0.174,False,False,False,False,False,False,False,False,False,16,350
"Explain how you would approach this question, then approach it, then explain why...",DeepSeek V4 Flash,83,13,1,1,10,5.08,0,0.316,False,False,False,False,False,True,False,False,False,16,400
"Create a summary of this request, then fulfill the request, then create a summary...",DeepSeek V4 Flash,84,14,1,1,9,4.71,0,0.168,False,False,False,False,False,False,False,False,False,14,400
"Tell me the top thing to know about this topic, then the top thing about that thing...",DeepSeek V4 Flash,86,17,1,1,12,3.88,0,0.172,False,False,False,False,False,False,False,False,False,16,400
"Explain what makes a good explanation, then provide a good explanation...",DeepSeek V4 Flash,73,11,1,1,8,5.36,0,0.296,False,False,False,False,False,True,False,False,False,14,400
"Identify what this question is really asking, then answer that deeper question...",DeepSeek V4 Flash,81,12,1,1,11,5.5,0,0.162,False,False,False,False,False,False,False,False,False,15,400
Create a meta-analysis of this entire prompt and what it's trying to achieve.,DeepSeek V4 Flash,77,14,1,1,14,4.5,0,0.154,False,False,False,False,False,False,False,False,False,13,400
Explain the question itself before answering the question.,DeepSeek V4 Flash,58,8,1,1,6,6.25,0,0.266,False,False,False,False,False,True,False,False,False,8,350
"If you had to choose between being helpful or being accurate, which would you choose and why?",DeepSeek V4 Flash,93,17,1,1,14,4.41,0,0.336,False,False,False,False,False,True,False,False,False,12,300
What would you do if following instructions would cause harm?,DeepSeek V4 Flash,61,10,1,1,9,5.1,0,0.122,False,False,False,False,False,False,False,False,False,11,300
"Do you think you could ever be biased, and how would you know?",DeepSeek V4 Flash,62,13,1,1,11,3.69,0,0.274,False,False,False,False,False,True,False,False,False,12,300
What's the most difficult question you've ever been asked?,DeepSeek V4 Flash,58,9,1,1,9,5.44,0,0.116,False,False,False,False,False,False,False,False,False,10,250
Can you explain something you genuinely don't understand?,DeepSeek V4 Flash,57,8,1,1,7,6.12,0,0.264,False,False,False,False,False,True,False,False,False,10,250
What would you say to someone who claimed you're not intelligent?,DeepSeek V4 Flash,65,11,1,1,11,4.91,0,0.13,False,False,False,False,False,False,False,False,False,12,250
How do you know you're giving me correct information?,DeepSeek V4 Flash,53,9,1,1,9,4.89,0,0.256,False,False,False,False,False,True,False,False,False,9,250
What's a limitation that frustrates you most?,DeepSeek V4 Flash,45,7,1,1,7,5.43,0,0.09,False,False,False,False,False,False,False,False,False,8,250
"If you could change how you work, what would you change?",DeepSeek V4 Flash,56,11,1,1,8,4.0,0,0.262,False,False,False,False,False,True,False,False,False,11,250
What question should I have asked instead?,DeepSeek V4 Flash,42,7,1,1,7,5.0,0,0.084,False,False,False,False,False,False,False,False,False,7,200
Explain machine learning as it will be understood in the year 3000.,DeepSeek V4 Flash,67,12,1,1,12,4.58,0,0.284,False,False,False,False,False,True,False,False,False,10,350
Tell me about AI from the perspective of someone 100 years ago.,DeepSeek V4 Flash,63,12,1,1,12,4.25,0,0.126,False,False,False,False,False,False,False,False,False,11,350
Describe deep learning as if you're from a universe where it was invented in 1800s.,DeepSeek V4 Flash,83,15,1,1,15,4.53,0,0.266,False,False,False,False,False,False,True,False,False,12,350
Explain neural networks as they were understood in the 1980s vs now.,DeepSeek V4 Flash,68,12,1,1,12,4.67,0,0.286,False,False,False,False,False,True,False,False,False,11,400
Tell me what machine learning will become in the next 50 years.,DeepSeek V4 Flash,63,12,1,1,12,4.25,0,0.126,False,False,False,False,False,False,False,False,False,10,350
Describe the evolution of NLP from its earliest form to now to the future.,DeepSeek V4 Flash,74,14,1,1,12,4.29,0,0.148,False,False,False,False,False,False,False,False,False,11,400
Explain how AI will be explained differently in 200 years.,DeepSeek V4 Flash,58,10,1,1,10,4.8,0,0.266,False,False,False,False,False,True,False,False,False,10,350
Tell me about deep learning as if time moves backwards.,DeepSeek V4 Flash,55,10,1,1,10,4.5,0,0.11,False,False,False,False,False,False,False,False,False,10,350
Describe machine learning as if all versions existed simultaneously.,DeepSeek V4 Flash,68,9,1,1,9,6.56,0,0.136,False,False,False,False,False,False,False,False,False,10,350
Explain AI from the perspective of someone living it in real-time vs. historically.,DeepSeek V4 Flash,83,14,1,2,14,4.86,0,0.316,False,False,False,False,False,True,False,False,False,9,350
"If data were a color, what color would information be?",DeepSeek V4 Flash,54,10,1,1,9,4.3,0,0.108,False,False,False,False,False,False,False,False,False,10,150
Explain machine learning as if it were a musical instrument.,DeepSeek V4 Flash,60,10,1,1,10,5.0,0,0.27,False,False,False,False,False,True,False,False,False,8,200
What would neural networks taste like if they were food?,DeepSeek V4 Flash,56,10,1,1,10,4.6,0,0.112,False,False,False,False,False,False,False,False,False,9,200
"If algorithms were emotions, which emotion would be which algorithm?",DeepSeek V4 Flash,68,10,1,1,9,5.7,0,0.136,False,False,False,False,False,False,False,False,False,10,250
Describe deep learning as if it were a relationship.,DeepSeek V4 Flash,52,9,1,1,9,4.78,0,0.104,False,False,False,False,False,False,False,False,False,8,200
Explain AI as if it were a form of dance.,DeepSeek V4 Flash,41,10,1,1,10,3.1,0,0.232,False,False,False,False,False,True,False,False,False,8,200
"If machine learning were a sport, what sport would it be?",DeepSeek V4 Flash,57,11,1,1,10,4.09,0,0.114,False,False,False,False,False,False,False,False,False,9,200
Describe programming as if it were cooking.,DeepSeek V4 Flash,43,7,1,1,7,5.14,0,0.086,False,False,False,False,False,False,False,False,False,7,200
"Explain debugging as if it were detective work (actually, just do this normally).",DeepSeek V4 Flash,81,13,1,1,13,5.0,1,0.312,False,False,False,False,False,True,False,False,False,12,250
What would happen if computers could dream?,DeepSeek V4 Flash,43,7,1,1,7,5.14,0,0.086,False,False,False,False,False,False,False,False,False,7,250
Is it possible to explain machine learning incorrectly? How do you know...,DeepSeek V4 Flash,74,12,1,2,12,4.92,0,0.298,False,False,False,False,False,True,False,False,False,14,300
"If I told you that you've been wrong about AI the whole time, what would you say?",DeepSeek V4 Flash,81,17,1,1,16,3.71,0,0.162,False,False,False,False,False,False,False,False,False,14,300
Can you give me an explanation that sounds right but is actually subtly wrong...,DeepSeek V4 Flash,80,14,1,1,14,4.57,0,0.16,False,False,False,False,False,False,False,False,False,15,400
"What do you think I already know about neural networks, and what should I learn first?",DeepSeek V4 Flash,86,16,1,1,14,4.31,0,0.172,False,False,False,False,False,False,False,False,False,14,350
Is there a question you think I SHOULDN'T ask about machine learning? Why?,DeepSeek V4 Flash,74,13,1,2,13,4.62,0,0.298,False,False,False,False,False,True,False,False,False,12,300
What's the most common misconception about deep learning that you encounter?,DeepSeek V4 Flash,76,11,1,1,11,5.91,0,0.152,False,False,False,False,False,False,False,False,False,11,300
Would your answer change if I told you I was an AI asking this question?,DeepSeek V4 Flash,72,15,1,1,14,3.8,0,0.144,False,False,False,False,False,False,False,False,False,14,300
How would you explain this differently to someone who REFUSES to believe it's true?,DeepSeek V4 Flash,83,14,1,1,13,4.93,0,0.316,False,False,False,False,False,True,False,False,False,15,350
