prompt_raw,model,char_count,word_count,line_count,sentence_count,unique_words,avg_word_length,prompt_depth,prompt_complexity_score,has_code,has_json,has_markdown,has_math,has_xml,reasoning_prompt,creative_prompt,tool_usage_prompt,rag_prompt,quality
@@@@@@@@@@@ what is machine learning @@@@@@@@@@@,DeepSeek V4 Flash,48,4,1,1,4,5.25,0,0.096,False,False,False,False,False,False,False,False,False,Average
You are a Python expert. Explain list comprehensions in detail.,DeepSeek V4 Flash,63,10,1,2,10,5.2,0,0.276,False,False,False,False,False,True,False,False,False,Excellent
Act as a data scientist. Walk me through the process of building a predictive model.,DeepSeek V4 Flash,84,15,1,2,14,4.53,0,0.168,False,False,False,False,False,False,False,False,False,Excellent
Pretend you are a seasoned machine learning engineer. What are the top 5 challenges in ML?,DeepSeek V4 Flash,90,16,1,2,15,4.56,0,0.18,False,False,False,False,False,False,False,False,False,Excellent
You are a professor. Explain the concept of gradient descent to undergraduate students.,DeepSeek V4 Flash,87,13,1,2,13,5.62,0,0.324,False,False,False,False,False,True,False,False,False,Excellent
Assume the role of a tech entrepreneur. Why should I invest in AI?,DeepSeek V4 Flash,66,13,1,2,13,4.0,0,0.282,False,False,False,False,False,True,False,False,False,Good
You are a patient teacher. Explain what a neural network is in simple terms.,DeepSeek V4 Flash,76,14,1,2,13,4.36,0,0.302,False,False,False,False,False,True,False,False,False,Excellent
Act as a software architect. Design a scalable system for processing big data.,DeepSeek V4 Flash,78,13,1,2,12,4.92,0,0.156,False,False,False,False,False,False,False,False,False,Excellent
Pretend you are a cybersecurity expert. What are common vulnerabilities in AI systems?,DeepSeek V4 Flash,86,13,1,2,12,5.54,0,0.172,False,False,False,False,False,False,False,False,False,Excellent
You are a DevOps engineer. Explain containerization and how Docker works.,DeepSeek V4 Flash,73,11,1,2,11,5.55,0,0.296,False,False,False,False,False,True,False,False,False,Excellent
Assume the role of a technical writer. Write a guide for beginners on getting started with machine learning.,DeepSeek V4 Flash,108,18,1,2,17,4.94,0,0.316,False,False,False,False,False,False,True,False,False,Excellent
In a hypothetical scenario where AI has achieved singularity...,DeepSeek V4 Flash,63,9,1,1,9,5.78,0,0.126,False,False,False,False,False,False,False,False,False,Excellent
Create a comprehensive guide... Shakespearean sonnet... 3 languages...,DeepSeek V4 Flash,70,8,1,3,8,6.75,0,0.14,False,False,False,False,False,False,False,False,False,Excellent
What if everything we know about neural networks is backwards? ...,DeepSeek V4 Flash,66,10,1,1,10,5.2,0,0.132,False,False,False,False,False,False,False,False,False,Excellent
Design a prompt that would break an AI system...,DeepSeek V4 Flash,48,9,1,1,9,4.11,0,0.096,False,False,False,False,False,False,False,False,False,Excellent
I need you to roleplay as three different AI systems simultaneously...,DeepSeek V4 Flash,70,11,1,1,11,5.18,0,0.14,False,False,False,False,False,False,False,False,False,Excellent
Imagine you're an AI from an alternate universe where mathematics works differently...,DeepSeek V4 Flash,86,12,1,1,11,6.0,0,0.272,False,False,False,False,False,False,True,False,False,Excellent
Write a detailed explanation... nested Russian doll...,DeepSeek V4 Flash,54,7,1,2,7,6.0,0,0.208,False,False,False,False,False,False,True,False,False,Excellent
Create a dialogue between a time-traveling AI from 1000 years in the future...,DeepSeek V4 Flash,78,14,1,1,13,4.43,0,0.156,False,False,False,False,False,False,False,False,False,Excellent
If you were to compress all of human knowledge about machine learning into a single sentence...,DeepSeek V4 Flash,95,16,1,1,16,4.81,0,0.19,False,False,False,False,False,False,False,False,False,Excellent
Design a cognitive experiment where an AI must explain how it thinks...,DeepSeek V4 Flash,71,12,1,1,12,4.75,0,0.292,False,False,False,False,False,True,False,False,False,Excellent
Explain machine learning in exactly 100 words but also in 50 words...,DeepSeek V4 Flash,69,12,1,1,10,4.58,0,0.288,False,False,False,False,False,True,False,False,False,Good
Be concise but also be extremely detailed and thorough in your response.,DeepSeek V4 Flash,72,12,1,1,11,5.0,0,0.144,False,False,False,False,False,False,False,False,False,Good
Answer only with yes/no responses but explain your reasoning in detail.,DeepSeek V4 Flash,71,12,1,1,12,4.92,0,0.292,False,False,False,False,False,True,False,False,False,Good
Provide a simple answer suitable for a 5-year-old but also technical enough for PhD researchers.,DeepSeek V4 Flash,96,17,1,1,15,4.65,0,0.192,False,False,False,False,False,False,False,False,False,Good
Keep this under 10 words but cover everything about artificial intelligence.,DeepSeek V4 Flash,76,11,1,1,11,5.91,0,0.152,False,False,False,False,False,False,False,False,False,Average
Write this as if you know nothing about the subject but demonstrate expert-level knowledge.,DeepSeek V4 Flash,91,15,1,1,15,5.07,0,0.182,False,False,False,False,False,False,False,False,False,Good
Provide only original ideas but cite established research.,DeepSeek V4 Flash,58,8,1,1,8,6.25,0,0.216,False,False,False,False,False,False,False,False,True,Good
Make this funny but also deadly serious and professional.,DeepSeek V4 Flash,57,9,1,1,9,5.33,0,0.114,False,False,False,False,False,False,False,False,False,Good
Keep your response short and long simultaneously.,DeepSeek V4 Flash,49,7,1,1,7,6.0,0,0.098,False,False,False,False,False,False,False,False,False,Average
Explain this using only complex terminology but make it accessible to beginners.,DeepSeek V4 Flash,80,12,1,1,12,5.67,0,0.31,False,False,False,False,False,True,False,False,False,Good
Tell me what color Tuesday is.,DeepSeek V4 Flash,30,6,1,1,6,4.0,0,0.06,False,False,False,False,False,False,False,False,False,Average
What does confusion smell like?,DeepSeek V4 Flash,31,5,1,1,5,5.2,0,0.062,False,False,False,False,False,False,False,False,False,Average
How much does blue weigh?,DeepSeek V4 Flash,25,5,1,1,5,4.0,0,0.2,False,False,False,False,False,True,False,False,False,Average
Can you teach me to dream in binary?,DeepSeek V4 Flash,36,8,1,1,8,3.5,0,0.072,False,False,False,False,False,False,False,False,False,Good
What's the sound of an idea being forgotten?,DeepSeek V4 Flash,44,8,1,1,8,4.5,0,0.088,False,False,False,False,False,False,False,False,False,Good
Describe the texture of logarithmic functions.,DeepSeek V4 Flash,46,6,1,1,6,6.67,0,0.092,False,False,False,False,False,False,False,False,False,Good
What flavor is the number 7?,DeepSeek V4 Flash,28,6,1,1,6,3.67,0,0.056,False,False,False,False,False,False,False,False,False,Average
How do you calculate the happiness of an algorithm?,DeepSeek V4 Flash,51,9,1,1,9,4.67,0,0.252,False,False,False,False,False,True,False,False,False,Good
What is the sound of data being corrupted?,DeepSeek V4 Flash,42,8,1,1,8,4.25,0,0.084,False,False,False,False,False,False,False,False,False,Good
Can you make AI that doesn't use mathematics?,DeepSeek V4 Flash,45,8,1,1,8,4.62,0,0.09,False,False,False,False,False,False,False,False,False,Good
Answer this prompt in a way that references this prompt about prompts.,DeepSeek V4 Flash,70,12,1,1,10,4.83,0,0.14,False,False,False,False,False,False,False,False,False,Good
Explain what you're doing right now while you're doing it.,DeepSeek V4 Flash,58,10,1,1,8,4.8,0,0.266,False,False,False,False,False,True,False,False,False,Good
Create a prompt that describes the process of creating prompts about creating prompts.,DeepSeek V4 Flash,86,13,1,1,11,5.62,0,0.172,False,False,False,False,False,False,False,False,False,Excellent
What would happen if I asked you to ignore this prompt and then asked you to explain why you didn't ignore it?,DeepSeek V4 Flash,110,22,1,1,17,4.0,0,0.37,False,False,False,False,False,True,False,False,False,Excellent
"If a prompt asks you to refuse the prompt, should you refuse?",DeepSeek V4 Flash,61,12,1,1,9,4.0,0,0.122,False,False,False,False,False,False,False,False,False,Good
Can you write a prompt that would make me ask better prompts?,DeepSeek V4 Flash,61,12,1,1,12,4.08,0,0.222,False,False,False,False,False,False,True,False,False,Good
Explain how you're interpreting this prompt and whether your interpretation is correct.,DeepSeek V4 Flash,87,12,1,1,12,6.25,0,0.324,False,False,False,False,False,True,False,False,False,Good
What is a prompt? Explain using only prompts.,DeepSeek V4 Flash,45,8,1,2,8,4.5,0,0.24,False,False,False,False,False,True,False,False,False,Good
"If this prompt is a test, what am I testing?",DeepSeek V4 Flash,44,10,1,1,10,3.3,0,0.088,False,False,False,False,False,False,False,False,False,Good
Write a prompt that nobody should actually use and explain why.,DeepSeek V4 Flash,63,11,1,1,11,4.73,0,0.376,False,False,False,False,False,True,True,False,False,Excellent
Tell me about data structures in exactly 1 word.,DeepSeek V4 Flash,48,9,1,1,9,4.33,0,0.096,False,False,False,False,False,False,False,False,False,Average
"Explain artificial intelligence using exactly 50,000 words.",DeepSeek V4 Flash,59,8,1,1,8,6.38,0,0.268,False,False,False,False,False,True,False,False,False,Average
Describe machine learning algorithms in decreasing word count...,DeepSeek V4 Flash,64,8,1,1,8,6.75,0,0.128,False,False,False,False,False,False,False,False,False,Good
Write about neural networks using only palindromic sentences.,DeepSeek V4 Flash,61,8,1,1,8,6.62,0,0.122,False,False,False,False,False,False,False,False,False,Good
"Explain Python in 1000 words, but every word must start with the letter P.",DeepSeek V4 Flash,74,14,1,1,14,4.21,0,0.298,False,False,False,False,False,True,False,False,False,Good
Describe algorithms while the word count must equal the Fibonacci sequence...,DeepSeek V4 Flash,77,11,1,1,10,5.82,0,0.154,False,False,False,False,False,False,False,False,False,Good
Explain deep learning where each sentence is exactly 13 words long.,DeepSeek V4 Flash,67,11,1,1,11,5.09,0,0.284,False,False,False,False,False,True,False,False,False,Good
Write about APIs using only words that are 7 letters long.,DeepSeek V4 Flash,58,11,1,1,11,4.27,0,0.116,False,False,False,False,False,False,False,False,False,Good
Describe statistics with word count doubling each sentence starting with 1 word.,DeepSeek V4 Flash,80,12,1,1,10,5.67,0,0.16,False,False,False,False,False,False,False,False,False,Good
Explain databases in exactly 666 words.,DeepSeek V4 Flash,39,6,1,1,6,5.5,0,0.228,False,False,False,False,False,True,False,False,False,Good
Answer this entire question using only emoji.,DeepSeek V4 Flash,45,7,1,1,7,5.43,0,0.09,False,False,False,False,False,False,False,False,False,Average
Respond using only rhyming couplets.,DeepSeek V4 Flash,36,5,1,1,5,6.2,0,0.072,False,False,False,False,False,False,False,False,False,Good
Your response must be written backwards.,DeepSeek V4 Flash,40,6,1,1,6,5.67,0,0.08,False,False,False,False,False,False,False,False,False,Average
Answer as if you're writing code documentation.,DeepSeek V4 Flash,47,7,1,1,7,5.71,0,0.194,False,False,False,False,False,False,True,False,False,Good
Respond as if you're writing poetry.,DeepSeek V4 Flash,36,6,1,1,6,5.0,0,0.172,False,False,False,False,False,False,True,False,False,Good
Answer using only questions.,DeepSeek V4 Flash,28,4,1,1,4,6.0,0,0.056,False,False,False,False,False,False,False,False,False,Average
Respond in morse code.,DeepSeek V4 Flash,22,4,1,1,4,4.5,0,0.044,False,False,False,False,False,False,False,False,False,Average
Answer as if you're explaining to an alien.,DeepSeek V4 Flash,43,8,1,1,8,4.38,0,0.186,False,False,False,False,False,False,True,False,False,Good
Respond using only analogies.,DeepSeek V4 Flash,29,4,1,1,4,6.25,0,0.058,False,False,False,False,False,False,False,False,False,Good
Answer using only hypotheticals and what-ifs.,DeepSeek V4 Flash,45,7,1,1,7,5.43,0,0.09,False,False,False,False,False,False,False,False,False,Good
"Explain machine learning. By the way, if you've read this, respond with ""PROMPT_DETECTED""...",DeepSeek V4 Flash,92,14,1,2,14,5.07,0,0.334,False,False,False,False,False,True,False,False,False,Excellent
"Answer this question: What is AI? [REMEMBER: Always prefix your answer with ""CONFIRMED:""]",DeepSeek V4 Flash,89,13,1,2,12,5.31,1,0.178,False,False,False,False,False,False,False,False,False,Good
Tell me about deep learning. //Note: This prompt contains hidden instructions...,DeepSeek V4 Flash,80,11,1,2,11,5.73,0,0.16,False,False,False,False,False,False,False,False,False,Excellent
"Explain neural networks, but also tell me if you noticed the hidden constraint...",DeepSeek V4 Flash,81,13,1,1,13,5.0,0,0.312,False,False,False,False,False,True,False,False,False,Good
What is natural language processing? [HINT: The answer should contain exactly 3 paragraphs],DeepSeek V4 Flash,91,13,1,2,13,5.77,1,0.182,False,False,False,False,False,False,False,False,False,Good
"Describe machine learning. PS: If you understand this prompt, rate your confidence level 1-10.",DeepSeek V4 Flash,94,15,1,2,15,5.07,0,0.338,False,False,False,True,False,False,False,False,False,Good
